train_time,train_losses,train_accuracies,train_f1_scores,val_losses,val_accuracies,val_f1_scores
4.421927452087402,0.6377420308622154,0.6594463229078613,0.736489248630529,0.6579907596111297,0.6873228027541515,0.811062163485071
1.4768545627593994,0.6226205938571209,0.6856508875739645,0.7636450305871136,0.6491178125143051,0.6938031591737546,0.8020942408376963
1.467261552810669,0.5932743807096739,0.7165046491969569,0.7834718747478008,0.6589503198862076,0.7051437829080599,0.8153221714865551
1.4677362442016602,0.5847123527043575,0.7197802197802198,0.7854021686357016,0.6181867718696594,0.7306601863102471,0.8265971316818774
1.553910255432129,0.5649585663466841,0.7371090448013525,0.7990956072351422,0.5729378238320351,0.7468610773592548,0.8290948865190046
1.5032377243041992,0.5457064948371939,0.7566568047337278,0.8130833536238942,0.5548944756388664,0.764277035236938,0.8432112068965517
1.4984185695648193,0.5318358504288906,0.7674344885883347,0.8214778165301322,0.5274415895342827,0.7796678817334953,0.8436781609195402
1.5786540508270264,0.5049871351267841,0.7851859678782755,0.8352645652702374,0.5133287325501442,0.7893884163628999,0.8548297040759353
1.4790899753570557,0.4853834252099733,0.8029374471682164,0.8485340696824495,0.48662860691547394,0.8153098420413123,0.8732629238465814
1.4839630126953125,0.4711824385700999,0.8114961961115807,0.854959349593496,0.5321106925606728,0.7820980153908464,0.8346650276582668
1.4667387008666992,0.44335453776088923,0.8364327979712595,0.873838630806846,0.48134555816650393,0.8238153098420413,0.8708815672306323
1.4546964168548584,0.4270346430507866,0.8486897717666948,0.8831973898858075,0.45494484305381777,0.8420413122721749,0.884887839433294
1.4664967060089111,0.41522728108070994,0.8570371935756551,0.8892345476872697,0.45496882647275927,0.8412312677197246,0.8825644098262433
1.508126974105835,0.40066680352430084,0.8730980557903635,0.9007191865751839,0.43732860684394836,0.8513568246253544,0.8927841075080339
1.5143215656280518,0.39002875742074605,0.8794378698224852,0.9059279412977163,0.43997037708759307,0.8489266909680032,0.8890211246652782
1.5300226211547852,0.3780450696075285,0.8891589180050719,0.9139670302632658,0.4375877663493156,0.8497367355204536,0.8887556221889056
1.473008155822754,0.367358232269416,0.8990912933220625,0.9209633369196392,0.44863722920417787,0.8428513568246253,0.8829209414604707
1.582697868347168,0.3586926935492335,0.9042688081149619,0.9245377311344328,0.4429696097970009,0.8529769137302552,0.8903654485049833
1.5037071704864502,0.35245029024175695,0.9100803043110736,0.9290182667445158,0.43474341183900833,0.8566221142162819,0.8941387559808612
1.5413808822631836,0.3463385596468642,0.9161031276415892,0.9341406768414068,0.4203400120139122,0.8695828270554881,0.9043942992874109
1.496453046798706,0.34361353516578674,0.9162087912087912,0.9340540540540541,0.43767432272434237,0.8554070473876063,0.892372625866747
1.4403414726257324,0.3348384342483572,0.9217032967032966,0.9381623967286989,0.4309555649757385,0.8562170919400567,0.8928463628131603
1.444939374923706,0.3372615523434974,0.9222316145393068,0.938348132015413,0.42997288554906843,0.8594572701498583,0.895387398251432
1.4748430252075195,0.3269272241238001,0.9298393913778529,0.9445742904841402,0.4358341798186302,0.8562170919400567,0.8930400723109371
1.485872745513916,0.3266510834565034,0.9275147928994083,0.942737896494157,0.43410490155220033,0.8594572701498583,0.8958270789552687
1.4798123836517334,0.32156814916713816,0.9321639898562976,0.9462311557788945,0.4297872677445412,0.8626974483596598,0.8983508245877061
1.5600872039794922,0.32158262624933914,0.9329036348267118,0.9468307795361299,0.41890807896852494,0.871607938436614,0.9056266746055374
1.4953112602233887,0.318565369860546,0.9364961961115807,0.9498707148219201,0.42448377311229707,0.8651275820170109,0.8997289972899729
1.4929919242858887,0.3141739714790035,0.9387151310228233,0.9515698062792252,0.4167339578270912,0.8699878493317132,0.9040358744394619
1.4832687377929688,0.3147351580697137,0.9414623837700761,0.9538179393131043,0.4160498559474945,0.8707978938841636,0.9046337817638266
1.4871201515197754,0.31247169141833847,0.9416737109044802,0.9539232053422371,0.42021417915821074,0.8687727825030377,0.9027611044417767
1.4982554912567139,0.3111503877349802,0.94114539306847,0.9535407456835433,0.42467965334653857,0.8671526933981369,0.9013830426939267
1.472463846206665,0.30556929916948883,0.948647506339814,0.959384923951195,0.41594231128692627,0.8732280275415147,0.9064834179862563
1.4898602962493896,0.3090599271896723,0.9436813186813187,0.9555203204539765,0.41721471548080447,0.8707978938841636,0.9041754280564734
1.4651539325714111,0.3033455964681265,0.9480135249366018,0.9589178356713427,0.41576899737119677,0.8720129607128392,0.9048192771084337
1.577756643295288,0.30446197293900157,0.944949281487743,0.9563322437348085,0.42500610649585724,0.8687727825030377,0.9018181818181819
1.4906256198883057,0.30297492202874776,0.9464285714285714,0.9575198994553833,0.42253605723381044,0.8695828270554881,0.9028950542822678
1.4752638339996338,0.30386317058189494,0.9436813186813187,0.9554236012377687,0.4192384213209152,0.8712029161603888,0.903869407496977
1.6326744556427002,0.3016316512146512,0.9464285714285714,0.9576900609196362,0.41332447826862334,0.8740380720939651,0.9065223925458371
1.4756765365600586,0.29824923824619604,0.9479078613693999,0.9589200899925007,0.41760681867599486,0.8707978938841636,0.9037707390648567
1.4457311630249023,0.3009104595796482,0.9480135249366018,0.9589452603471295,0.42332068681716917,0.8659376265694613,0.8994837534163377
1.4353561401367188,0.2972415987704251,0.9503381234150465,0.9607417307049783,0.41276084035634997,0.8732280275415147,0.9056944862910515
1.445206880569458,0.2975713066958092,0.9489644970414202,0.959612007692951,0.4195165947079659,0.8695828270554881,0.9024242424242425
1.5187537670135498,0.297734867076616,0.9480135249366018,0.9589794897448725,0.4156064957380295,0.8712029161603888,0.9036363636363637
1.4451189041137695,0.295502576876331,0.9502324598478444,0.9606483415490016,0.41594361513853073,0.8760631834750912,0.907608695652174
1.4479482173919678,0.2963148907229707,0.9491758241758241,0.9598664997914059,0.4174072116613388,0.8732280275415147,0.9053522830359843
1.4424996376037598,0.2955974425013001,0.9494928148774303,0.9600668337510443,0.42136351615190504,0.8683677602268125,0.9010654490106544
1.4424052238464355,0.29132431221974864,0.9550929839391378,0.9644619115310644,0.4153906166553497,0.8687727825030377,0.9017586416009703
1.4359357357025146,0.29507249231274063,0.952345731191885,0.9623067279565399,0.42456659823656084,0.8647225597407857,0.8981707317073171
1.4670212268829346,0.29400971048587077,0.9536136939983094,0.9632789627770807,0.41275608390569685,0.8724179829890644,0.904862579281184
1.5435214042663574,0.2916704726380271,0.9548816568047337,0.9643423799582463,0.41673127710819247,0.8703928716079384,0.9032648125755743
1.482569932937622,0.29370785041435343,0.9540363482671175,0.963686451289757,0.4153424799442291,0.8720129607128392,0.9045317220543807
1.497535228729248,0.2903833332899454,0.9542476754015216,0.9637747845729105,0.4164913445711136,0.8732280275415147,0.9053522830359843
1.482602834701538,0.29210955508657405,0.9519230769230769,0.9620232034053918,0.41282698810100554,0.8744430943701904,0.9064009661835749
1.488262414932251,0.29512419974481735,0.948647506339814,0.9594391587381071,0.42149207592010496,0.8699878493317132,0.902520498026116
1.4698021411895752,0.2941174056078937,0.9505494505494505,0.9609414121181773,0.41459921598434446,0.8732280275415147,0.9055806938159879
1.4776182174682617,0.29090657749691523,0.9515004226542688,0.9616124445931253,0.41379100978374483,0.8744430943701904,0.9064009661835749
1.4930951595306396,0.2901142614113318,0.9541420118343196,0.9636455017590886,0.4117310240864754,0.8744430943701904,0.9066265060240963
